id,name,commune,district,lpro1x,lpro2x,lpro12x,pro1x,pro2x,pro12x,degreeorg,rtlm,alt_mean,distance,towns_mean,roads_mean,border_mean,lon,lat,cat1,cat2,distance_10kmpwALL,distance_sq_10kmpwALL,alt_mean_10kmpwALL,alt_mean_sq2_10kmpwALL,alt_var_10kmpwALL,lat_10kmpwALL,lon_10kmpwALL,alt_var_sq_10kmpwALL,cat12,alt_mean_sq2,alt_var,alt_var_sq,distance_sq,tutsi,cementfloor_hutu,cementfloor_tutsi,literacy_hutu2,literacy_tutsi2,education_hutu2,education_tutsi2,lpop,pop1000,pop_dens,lpop_dens,ltowns_mean,lroads_mean,lborder_mean,facing_N,facing_E,facing_S,facing_W,rtlm_perpop10_ALL,rtlm_perpop_10to20km,rtlm_rtlm10ALL,rtlm_wealthhutu_dm,rtlm_wealthtutsi_dm,rtlm_lithutu2_dm,rtlm_littutsi2_dm,rtlm_eduhutu2_dm,rrwanda_all,RR_distance,RR_distance_sq,R10_distance,R10_distance_sq,rtlm_lpop,rtlm_lpop_dens,rtlm_ltowns_mean,rtlm_lroads_mean,rtlm_lborder_mean,rtlm_facing_E,rtlm_facing_N,rtlm_facing_S,rtlm_alt_mean,rtlm_alt_mean_sq2,rtlm_alt_var,rtlm_alt_var_sq,rtlm_distance,rtlm_distance_sq,rtlm_lat,rtlm_lon,rtlm_tutsi2,cdum1,cdum2,cdum3,cdum4,cdum5,cdum6,cdum7,cdum8,cdum9,cdum10,cdum11,cdum12,cdum13,cdum14,cdum15,cdum16,cdum17,cdum18,cdum19,cdum20,cdum21,cdum22,cdum23,cdum24,cdum25,cdum26,cdum27,cdum28,cdum29,cdum30,cdum31,cdum32,cdum33,cdum34,cdum35,cdum36,cdum37,cdum38,cdum39,cdum40,cdum41,cdum42,cdum43,cdum44,cdum45,cdum46,cdum47,cdum48,cdum49,cdum50,cdum51,cdum52,cdum53,cdum54,cdum55,cdum56,cdum57,cdum58,cdum59,cdum60,cdum61,cdum62,cdum63,cdum64,cdum65,cdum66,cdum67,cdum68,cdum69,cdum70,cdum71,cdum72,cdum73,cdum74,cdum75,cdum76,cdum77,cdum78,cdum79,cdum80,cdum81,cdum82,cdum83,cdum84,cdum85,cdum86,cdum87,cdum88,cdum89,cdum90,cdum91,cdum92,cdum93,cdum94,cdum95,cdum96,cdum97,cdum98,cdum99,cdum100,cdum101,cdum102,cdum103,cdum104,cdum105,cdum106,cdum107,cdum108,cdum109,cdum110,cdum111,cdum112,cdum113,cdum114,cdum115,cdum116,cdum117,cdum118,cdum119,cdum120,cdum121,cdum122,cdum123,cdum124,cdum125,cdum126,cdum127,cdum128
23,NYAMARONKO,Nyakabuye,RUSIZI,1.6094379,4.5849676,4.6249728,.0011332729,.02221215,.023118768,.03960396,0,1.1812199,10.8886,15.241,8.4138803,5.3293099,391.53281,9715.493,4,97,.45704672,5.0230985,.063148767,.098500341,747.82849,404818.69,16230.387,21084564,101,1.3952805,6256.0347,39137968,118.56161,.068354428,.07395234,.088888891,57.322777,95.047729,67.839943,72,8.3920832,4.4120002,555.8075,6.3204222,2.787539,2.2421851,1.8451912,0,0,1,0,.045308471,.15231319,0,.44634372,2.0433619,-1.3029877,-.53298932,-1.8521483,.732275,6.146999511,37.785603,133.85615625,17917.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,NYAMUBUMBE,Nyakabuye,RUSIZI,2.8332133,5.0498562,5.1474943,.0043213014,.039654296,.043721404,.093567252,.106276,1.5985,10.7047,12.409,7.4198499,8.3638401,389.69232,9718.429,16,155,.37276879,4.0372577,.055577442,.091698788,508.54086,335102.25,13396.756,14142980,171,2.5552022,33623.82,1130561280,114.5906,.068354428,.07395234,.088888891,57.322777,95.047729,67.839943,72,8.2774124,3.934,406.42596,6.0074019,2.595926,2.1305921,2.2368555,0,1,0,0,.079182304,.17507191,.0084151784,.19053783,.87228233,-.55622703,-.22752561,-.79065591,.886661,3.958181396,15.6672,134.639328125,18127.748,.87969029,.63844264,.27588463,.2264308,.23772405,.106276,0,0,.16988218,.27155668,3573.405,120151528,1.1376526,12.17823,1032.8357,41.41494,.72644353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,NKUNGU,Nyakabuye,RUSIZI,2.7725887,5.1416636,5.2257466,.0044469149,.047526404,.051695388,.081081077,.18491,1.89513,10.6852,9.8169994,5.0443997,9.1649008,387.51089,9719.759,15,170,.32529193,3.4987555,.050456017,.085269295,415.74728,294536.81,11720.873,11765818,185,3.5915179,26858.947,721403072,114.1735,.068354428,.07395234,.088888891,57.322777,95.047729,67.839943,72,8.1881332,3.598,472.0484,6.1570816,2.381119,1.7991322,2.3189406,0,0,1,0,.10284946,.17185906,.019017894,.0012660815,.0057961224,-.0036960046,-.001511857,-.0052537327,.9812149999999999,1.357645019,1.8432,135.077875,18246.033,1.5140678,1.1385059,.44029272,.33267754,.42879531,0,0,.18491,.35042849,.66410756,4966.4878,133394640,1.9758003,21.111822,1797.2806,71.65464,1.2639418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,KIGURWE,Nyakabuye,RUSIZI,3.5263605,5.1647859,5.3375382,.0094654793,.048719376,.05790646,.1594203,.13019601,1.99111,10.61,7.119,2.3454399,7.1324801,384.79568,9722.120999999999,33,174,.27277881,2.9079294,.04304735,.072970144,270.60336,249287.84,9853.6563,7307015.5,207,3.9645188,2733.8884,7474146,112.5721,.068354428,.07395234,.088888891,57.322777,95.047729,67.839943,72,8.1864643,3.592,271.06161,5.6023459,2.094207,1.2075982,2.095866,0,0,1,0,.14473593,.14913309,.01884404,.13296245,.60870224,-.38815024,-.15877353,-.55174112,.973248,3.461329345,11.980801,136.04734375,18508.879,1.0658449,.72940308,.27265739,.15722446,.27287337,0,0,.13019601,.25923458,.51616448,355.94135,973103.94,1.3813796,14.656438,1265.7814,50.098862,.88994735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,RUNYANZOVU,Nyakabuye,RUSIZI,3.871201,5.521461,5.6937323,.014611872,.076103501,.090410955,.15878378,.028136,1.8943499,10.8613,7.5650001,3.6206398,6.0433903,383.8299,9719.773999999999,47,249,.30062377,3.2597883,.046403751,.078346513,311.91815,270009.88,10662.581,8480007,296,3.5885618,5598.7964,31346520,117.96783,.068354428,.07395234,.088888891,57.322777,95.047729,67.839943,72,8.0971222,3.2850001,475.44614,6.1642537,2.1476841,1.5305332,1.9520897,0,0,0,1,.11728628,.15281324,.0032999667,.37862048,1.7333249,-1.1052867,-.45211944,-1.5711238,.9695859999999999,3.035786621,9.2160006,138.8441875,19277.709,.22782063,.17343745,.060427241,.043063082,.054923996,0,0,0,.053299431,.10096777,157.52774,881965.69,.30559355,3.3191431,273.47556,10.799438,.19232202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,CYATO,Cyimbogo,RUSIZI,3.7841897,6.1355648,6.2245584,.012171508,.12780084,.13969572,.085317463,0,1.83411,11.0631,7.8160005,2.30742,4.5552201,382.20239,9718.371999999999,43,461,.33111921,3.624578,.050564274,.085275725,358.21365,294526.31,11620.399,9938559,504,3.3639596,3461.5571,11982378,122.39218,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,8.1928473,3.615,537.70636,6.2873125,2.1765683,1.1961684,1.714738,0,1,0,0,.099813603,.16910143,0,-.40995389,2.1930563,-.93904305,2.3333178,-.99828064,.993742,3.958181396,15.6672,140.880140625,19847.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NYAKARENZO,Cyimbogo,RUSIZI,4.3040652,6.0473723,6.2065759,.020147018,.11516471,.13503948,.14747475,.0034364299,1.7247,11.1739,6.7969999,.89892995,2.86239,379.1741,9718.888000000001,73,422,.43719041,4.7867799,.06845206,.11786832,317.6124,388819.44,15256.818,6716597.5,495,2.9745901,2490.6687,6203430.5,124.85604,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,8.2087641,3.6730001,389.56769,5.9650378,2.0537391,.64129055,1.3512862,0,0,0,1,.09300299,.1650722,.00031959824,-.40235677,2.1524155,-.92164105,2.2900774,-.97978085,.969342,6.72,45.158401,140.996703125,19880.07,.028208843,.020498434,.0070575303,.00220375,.0046436,0,0,0,.0059268107,.01022197,8.5590086,21317.654,.038398325,.42905903,33.398277,1.3030052,.096773028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,NYAMAGANA,Cyimbogo,RUSIZI,4.0253515,5.811141,5.9635792,.020260492,.12083936,.14073806,.14175257,0,1.63247,11.4024,8.5159998,.67881399,1.09103,378.43481,9716.655000000001,55,333,.53239137,5.9613857,.080621943,.13725342,383.67877,462752.28,18145.221,8501124,388,2.6649582,11410.299,130194920,130.01472,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,7.9244342,2.7639999,331.94022,5.804955,2.2529745,.51808763,.73765677,0,0,1,0,.051266786,.16812921,0,-.40995389,2.1930563,-.93904305,2.3333178,-.99828064,.9797979999999999,8.202243163999999,67.276794,138.71003125,19240.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,MUREHE,Cyimbogo,RUSIZI,0,6.253829,6.253829,.00033886818,.17621145,.17621145,0,0,1.70012,11.3904,9.8030005,.642093,2.6280799,380.65549,9715.49,0,519,.41626364,4.6865339,.061099231,.10181388,512.2392,359850.94,14188.968,13950576,519,2.890408,2420.5417,5859022.5,129.74121,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,7.9898992,2.951,397.2966,5.984683,2.3798239,.49597165,1.2887036,0,0,1,0,.057095122,.16934291,0,-.40995389,2.1930563,-.93904305,2.3333178,-.99828064,1,6.922658691,47.923203,138.53621875,19192.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MUTONGO,Cyimbogo,RUSIZI,4.6728287,5.4722705,5.8406415,.025591964,.056924179,.08227697,.30903789,.154667,1.5613199,11.2667,6.1739998,.25455499,.35056201,374.66281,9720.671,106,237,.83408809,9.051322,.12914874,.21777533,251.41663,747892.31,29195.35,1247884.3,343,2.4377201,3727.1023,13891292,126.93853,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,8.3383055,4.1810002,688.23047,6.5341239,1.9704634,.22678092,.30052081,0,0,0,1,.077724367,.16977127,.012021395,-.068022765,.3638891,-.15581338,.38716236,-.16564254,.75,11.678904296,136.3968,139.418828125,19437.609,1.2896607,1.0106133,.30476567,.035075527,.046480652,0,0,0,.24148469,.37703487,576.45978,2148524.5,1.7425867,19.633202,1503.467,57.947975,4.3555651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MURURU,Cyimbogo,RUSIZI,2.9957323,5.3278761,5.4161005,.0029940121,.030838324,.033682633,.084821425,.160906,1.55515,11.0028,3.247,.25455499,.29781199,376.5166,9722.621999999999,19,205,.5334236,5.6995049,.085300148,.14635816,166.72046,486202.94,19026.002,794518.06,224,2.4184916,1889.6497,3570775.8,121.06161,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,8.8068733,6.6799998,982.94562,6.890554,1.4462129,.22678092,.26067978,0,1,0,0,.11255636,.16470535,.018110994,-.054229856,.2901037,-.12421927,.30865785,-.13205539,.859627,10.339516601,106.9056,141.492953125,20020.256,1.4170787,1.1087315,.23270433,.036490411,.04194494,.160906,0,0,.25023296,.38914981,304.05597,574559.25,1.7704166,19.47954,1564.4282,60.583782,4.531261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,WINTEKO,Cyimbogo,RUSIZI,3.9318256,5.2626901,5.4930615,.016710354,.06323722,.079619922,.20661157,.01322,1.66237,10.976,4.2410002,1.16222,1.8626601,378.42392,9721.686,50,192,.44892308,4.8441653,.071756758,.12428819,278.38623,405098.97,15886.583,6228578,242,2.763474,2875.6194,8269187,120.47257,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,8.0235519,3.052,355.79803,5.8743634,1.6565124,.77113545,1.0517513,0,0,0,1,.11468468,.15205531,.0015161315,-.38072768,2.0367103,-.87209731,2.1669722,-.9271118,.953353,8.202243163999999,67.276794,141.90259375,20136.346,.10607136,.077659085,.021899093,.010194411,.013904152,0,0,0,.021976531,.036533125,38.01569,109318.66,.14510272,1.5926474,128.52069,5.0027642,.37228736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,NYAKANYINYA,Cyimbogo,RUSIZI,3.9512436,5.4638319,5.659482,.013555788,.06152242,.074817516,.17832167,.0110759,1.8459799,10.8057,5.2179999,2.4264901,4.4356599,381.65131,9721.690000000001,51,235,.31392246,3.3572707,.050420936,.086905152,297.14719,285956.84,11265.502,8259824.5,286,3.4076419,5292.3584,28009058,116.76315,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,8.2521858,3.836,374.66791,5.9260402,1.8274482,1.2315364,1.6929809,0,0,0,1,.14893749,.14761254,.0016496168,-.38546777,2.0620675,-.88295496,2.1939509,-.93865436,.943163,5.597713867,31.3344,139.348109375,19417.896,.091400385,.065636225,.020240635,.013640374,.018751286,0,0,0,.020445889,.0377427,58.617634,310225.53,.11968285,1.293257,107.67647,4.2271318,.31190753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,GIHUNDWE A,Cyimbogo,RUSIZI,2.3978953,5.2311087,5.2832036,.0026822726,.045598634,.048037063,.05102041,.14557,1.74685,10.6731,2.7160001,.50911099,3.1653199,380.3577,9724.045,10,186,.35107476,3.7048976,.057240032,.098926045,199.94397,324158.66,12733.968,3082330,196,3.0514851,4045.0234,16362215,113.91506,.28160921,.12012987,.080816329,55.360134,79.590607,63.235294,74.24749,8.3189859,4.1009998,457.77243,6.1263723,1.3126478,.41152072,1.4267931,0,0,0,1,.16657518,.13647449,.024248349,-.088134035,.47147477,-.20188041,.50162888,-.21461561,.93032,7.497839843,56.217602,139.151484375,19363.135,1.2109947,.89181602,.19108213,.059905071,.20769827,0,0,0,.25428894,.44420466,588.83405,2381847.5,1.5536832,16.582615,1415.5292,55.368668,4.0993853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,KAMEMBE,Kamembe,RUSIZI,4.9628448,5.4889379,5.9506426,.018957974,.032082725,.050908126,.37075719,.071428597,1.58242,10.6394,.935,.561831,1.36883,378.23959,9725.817999999999,142,241,.43671799,4.5859685,.071589358,.12381132,192.8524,405232.97,15900.312,1639552,383,2.5040531,2676.6448,7164427.5,113.19683,.069410995,.091534264,.20504732,46.420891,94.319603,52.193695,75.423729,8.9283752,7.5430002,1209.3955,7.0978761,.66010731,.44585887,.86239618,0,0,0,1,.18519129,.15625253,.013227954,.07396841,-.068018235,.44180939,-.24467391,.64507383,.659459,10.204940429,104.14081,139.7326875,19525.225,.63774133,.50699133,.047150541,.031847075,.06159975,0,0,0,.11303004,.17886101,191.18898,511745,.75995743,8.0854912,694.70154,27.017124,.49579298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,MUHARI,Kamembe,RUSIZI,3.3322046,5.4026775,5.5174527,.0090556275,.07179819,.080530398,.10887097,.00175131,1.52712,10.427,2.493,2.5455501,2.1198301,378.0141,9728.550999999999,27,221,.51953858,5.4092178,.083795138,.14122961,182.29182,486349.94,19051.867,965208.94,248,2.3320954,1456.2391,2120632.5,108.72233,.069410995,.091534264,.20504732,46.420891,94.319603,52.193695,75.423729,8.0365734,3.092,668.52606,6.5050755,1.250761,1.2656933,1.1377785,0,0,1,0,.22004242,.16141364,.00038536248,.11917528,-.10958856,.71182764,-.39420992,1.0393201,.688645,12.915479492,166.80962,139.662140625,19505.514,.014074531,.011392403,.0021904702,.0022166213,.0019926028,0,0,.00175131,.0026744604,.004084222,2.5503261,3713.8848,.018260909,.1904065,17.037708,.66201985,.012156016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,GIHUNDWE B,Kamembe,RUSIZI,2.4849067,4.8283138,4.9126549,.0035863719,.037358038,.040645547,.081481479,.13245,1.6310699,10.4242,2.2749999,2.7483599,2.8026299,379.55292,9727.531999999999,11,124,.36956957,3.8329687,.060877442,.10448202,147.34912,347384.34,13651.607,1121380.6,135,2.6603889,1318.3943,1738163.5,108.66395,.069410995,.091534264,.20504732,46.420891,94.319603,52.193695,75.423729,8.1155205,3.346,1367.8359,7.2209849,1.1863178,1.3213184,1.3356929,0,1,0,0,.22974186,.12463261,.030429309,.034377504,-.031612106,.20533501,-.11371447,.29980406,.860627,10.945683593,119.80799,137.7275,18968.863,1.0749006,.95641947,.1571278,.17500862,.17691252,.13245,0,0,.2160352,.3523685,174.62132,230219.75,1.3806853,14.39254,1288.4116,50.271782,.9193486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,SHAGASHA,Gisuma,RUSIZI,1.6094379,5.1532917,5.1761498,.0013372559,.046269055,.047338862,.022727273,.31277499,1.6641899,10.4056,2.9360001,2.4014699,3.61129,380.60989,9727.054,4,172,.35650352,3.6941864,.058831524,.10106487,141.97359,335407.16,13184.52,1070723,176,2.7695282,741.8324,550315.31,108.27651,.2238746,.12746114,.12387792,54.925865,82.976601,61.67934,75.174828,8.2265739,3.7390001,1016.7509,6.9243674,1.370165,1.2242076,1.5285077,0,0,0,1,.23175384,.11751207,.072486803,.37487113,-.95763093,.58954197,-1.1711214,.4873862,.981693,9.6,92.160004,137.7275,18968.863,2.5730665,2.1657689,.42855334,.38290152,.47807899,0,0,0,.52051699,.86623913,232.02661,172124.86,3.2546115,33.866184,3042.3792,119.04526,7.0022373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,MUYOVE,Gisuma,RUSIZI,4.4659081,5.5412636,5.8318825,.020989144,.061519902,.082267791,.25294119,.34628201,1.6501701,10.1518,5.289,3.95261,5.01618,381.86359,9729.271000000001,86,254,.36342114,3.7067919,.060750838,.10403486,151.2159,347432.28,13690.978,1171090.1,340,2.7230613,2744.7539,7533674,103.05904,.2238746,.12746114,.12387792,54.925865,82.976601,61.67934,75.174828,8.3296585,4.145,567.95605,6.3420439,1.8388021,1.5999148,1.7944525,1,0,0,0,.2544522,.11759951,.08811222,.4735119,-1.2096148,.74466956,-1.4792813,.61563331,.7935410000000001,11.599724609,134.5536,135.037328125,18235.08,2.8844109,2.1961358,.63674408,.55402172,.62138665,0,.34628201,0,.57142419,.94294715,950.45886,2608775.8,3.5153856,35.687492,3369.0715,132.23248,7.7523746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
